People: Person Y; Person B; Person T; Person E; Person F </s> IT is a truth universally acknowledged, that a single man in possession of a good fortune must be in want of a wife. </s> However little known the feelings or views of such a man may be on his first entering a neighbourhood, this truth is so well fixed in the minds of the surrounding families, that he is considered as the rightful property of some one or other of their daughters. </s> "Person E," said his lady to him one day, "have you heard that Netherfield Park is let at last?" </s> Person E replied that he had not. </s> "But it is," returned she; "for Person F has just been here, and she told me all about it." </s> Person E made no answer. </s> "Do not you want to know who has taken it?" cried Person T impatiently. </s> "You want to tell me, and I have no objection to hearing it." </s> This was invitation enough. </s> "Why, my dear, you must know, Person F says that Netherfield is taken by a young man of large fortune from the north of England; that he came down on Monday in a chaise and four to see the place, and was so much delighted with it that he agreed with Person Y immediately; that he is to take possession before Michaelmas, and some of his servants are to be in the house by the end of next week." </s> "What is his name?" </s> "Person B." </s> "Is he married or single?" </s> "Oh!  single, my dear, to be sure!  A single man of large fortune; four or five thousand a year.  What a fine thing for our girls!" </s> "How so?  how can it affect them?" </s> "Person E," replied Person T, "how can you be so tiresome!  You must know that I am thinking of his marrying one of them." </s>	who said "Person E, have you heard that Netherfield Park is let at last?"?	28	36	``Person E,'' said his lady to him one day, ``have you heard that Netherfield Park is let at last?''	Person T	IT is a truth universally acknowledged, that a single man in possession of a good fortune must be in want of a wife.	However little known the feelings or views of such a man may be on his first entering a neighbourhood, this truth is so well fixed in the minds of the surrounding families, that he is considered as the rightful property of some one or other of their daughters.	Mr. Bennet replied that he had not.	``But it is,'' returned she; ``for Mrs. Long has just been here, and she told me all about it.''	{"Person T": ["Mrs. Bennet"], "Person E": ["Mr. Bennet"], "Person Y": ["Mr. Morris"], "Person F": ["Mrs. Long"], "Person B": ["Mr. Bingley"]}	``My dear Mr. Bennet,'' said his lady to him one day, ``have you heard that Netherfield Park is let at last?''
People: Person Q; Person M; Person H; Person N; Person C; Person E; Person L </s> Person Q was among the earliest of those who waited on Person N. He had always intended to visit him, though to the last always assuring Person M that he should not go; and till the evening after the visit was paid, she had no knowledge of it. It was then disclosed in the following mPerson Hr. </s> Observing his second daughter employed in trimming a hat, he suddenly addressed her with, "I hope Person N will like it, Person E." </s> "We are not in a way to know what Person N likes," said her mother resentfully, "since we are not to visit." </s> "But you forget, mama," said Person E, "that we shall meet him at the assemblies, and that Person L has promised to introduce him." </s> "I do not believe Person L will do any such thing.  She has two nieces of her own.  She is a selfish, hypocritical woman, and I have no opinion of her." </s> "No more have I," said Person Q; "and I am glad to find that you do not depend on her serving you." </s> Person M deigned not to make any reply; but unable to contain herself, began scolding one of her daughters. </s> "Don't keep coughing so, Person C, for heaven's sake!  Have a little compassion on my nerves.  You tear them to pieces." </s> "Person C has no discretion in her coughs," said Person Q; "she times them ill." </s> "I do not cough for my own amusement," replied Person C fretfully. </s> "When is your next ball to be, Person E?" </s> "To-morrow fortnight." </s> "Aye, so it is," cried her mother, "and Person L does not come back till the day before; so it will be impossible for her to introduce him, for she will not know him herself." </s> "Then, my dear, you may have the advantage of your friend, and introduce Person N to her." </s> "Impossible, Person Q, impossible, when I am not acquainted with him myself; how can you be so teazing?" </s>	who said "When is your next ball to be, Person E?"?	18	26	``When is your next ball to be, Person E?''	Person M	``Kitty has no discretion in her coughs,'' said her father; ``she times them ill.''	``I do not cough for my own amusement,'' replied Kitty fretfully.	``To-morrow fortnight.''	``Aye, so it is,'' cried her mother, ``and Mrs. Long does not come back till the day before; so it will be impossible for her to introduce him, for she will not know him herself.''	{"Person E": ["Elizabeth Bennet"], "Person N": ["Mr. Bingley"], "Person C": ["Kitty Bennet"], "Person L": ["Mrs. Long"], "Person M": ["Mrs. Bennet"], "Person H": ["Lady Anne Darcy"], "Person Q": ["Mr. Bennet"]}	``When is your next ball to be, Lizzy?''
People: Person B; Person Z; Person C; Person Q; Person E; Person L </s> Observing his second daughter employed in trimming a hat, he suddenly addressed her with, "I hope Person B will like it, Person Q." </s> "We are not in a way to know what Person B likes," said her mother resentfully, "since we are not to visit." </s> "But you forget, mama," said Person Q, "that we shall meet him at the assemblies, and that Person Z has promised to introduce him." </s> "I do not believe Person Z will do any such thing.  She has two nieces of her own.  She is a selfish, hypocritical woman, and I have no opinion of her." </s> "No more have I," said Person C; "and I am glad to find that you do not depend on her serving you." </s> Person L deigned not to make any reply; but unable to contain herself, began scolding one of her daughters. </s> "Don't keep coughing so, Person E, for heaven's sake!  Have a little compassion on my nerves.  You tear them to pieces." </s> "Person E has no discretion in her coughs," said Person C; "she times them ill." </s> "I do not cough for my own amusement," replied Person E fretfully. </s> "When is your next ball to be, Person Q?" </s> "To-morrow fortnight." </s> "Aye, so it is," cried her mother, "and Person Z does not come back till the day before; so it will be impossible for her to introduce him, for she will not know him herself." </s> "Then, my dear, you may have the advantage of your friend, and introduce Person B to her." </s> "Impossible, Person C, impossible, when I am not acquainted with him myself; how can you be so teazing?" </s> "I honour your circumspection.  A fortnight's acquaintance is certainly very little.  One cannot know what a man really is by the end of a fortnight.  But if we do not venture, somebody else will; and after all, Person Z and her nieces must stand their chance; and therefore, as she will think it an act of kindness, if you decline the office, I will take it on myself." </s>	who said "To-morrow fortnight."?	48	56	``To-morrow fortnight.''	Person E	``I do not cough for my own amusement,'' replied Kitty fretfully.	``When is your next ball to be, Lizzy?''	``Aye, so it is,'' cried her mother, ``and Mrs. Long does not come back till the day before; so it will be impossible for her to introduce him, for she will not know him herself.''	``Then, my dear, you may have the advantage of your friend, and introduce Mr. Bingley to _her_.''	{"Person Q": ["Elizabeth Bennet"], "Person L": ["Mrs. Bennet"], "Person C": ["Mr. Bennet"], "Person Z": ["Mrs. Long"], "Person E": ["Kitty Bennet"], "Person B": ["Mr. Bingley"]}	``To-morrow fortnight.''
People: Person B; Person L; Person N; Person Z; Person E; Person J </s> Observing his second daughter employed in trimming a hat, he suddenly addressed her with, "I hope Person J will like it, Person Z." </s> "We are not in a way to know what Person J likes," said her mother resentfully, "since we are not to visit." </s> "But you forget, mama," said Person Z, "that we shall meet him at the assemblies, and that Person L has promised to introduce him." </s> "I do not believe Person L will do any such thing.  She has two nieces of her own.  She is a selfish, hypocritical woman, and I have no opinion of her." </s> "No more have I," said Person E; "and I am glad to find that you do not depend on her serving you." </s> Person N deigned not to make any reply; but unable to contain herself, began scolding one of her daughters. </s> "Don't keep coughing so, Person B, for heaven's sake!  Have a little compassion on my nerves.  You tear them to pieces." </s> "Person B has no discretion in her coughs," said Person E; "she times them ill." </s> "I do not cough for my own amusement," replied Person B fretfully. </s> "When is your next ball to be, Person Z?" </s> "To-morrow fortnight." </s> "Aye, so it is," cried her mother, "and Person L does not come back till the day before; so it will be impossible for her to introduce him, for she will not know him herself." </s> "Then, my dear, you may have the advantage of your friend, and introduce Person J to her." </s> "Impossible, Person E, impossible, when I am not acquainted with him myself; how can you be so teazing?" </s> "I honour your circumspection.  A fortnight's acquaintance is certainly very little.  One cannot know what a man really is by the end of a fortnight.  But if we do not venture, somebody else will; and after all, Person L and her nieces must stand their chance; and therefore, as she will think it an act of kindness, if you decline the office, I will take it on myself." </s> The girls stared at their father.  Person N said only, "Nonsense, nonsense!" </s>	who said "Aye, so it is, and Person L does not come back till the day before; so it will be impossible for her to introduce him, for she will not know him herself."?	28	36	``Aye, so it is,'' cried her mother, ``and Person L does not come back till the day before; so it will be impossible for her to introduce him, for she will not know him herself.''	Person N	``When is your next ball to be, Lizzy?''	``To-morrow fortnight.''	``Then, my dear, you may have the advantage of your friend, and introduce Mr. Bingley to _her_.''	``Impossible, Mr. Bennet, impossible, when I am not acquainted with him myself; how can you be so teazing?''	{"Person N": ["Mrs. Bennet"], "Person J": ["Mr. Bingley"], "Person B": ["Kitty Bennet"], "Person E": ["Mr. Bennet"], "Person Z": ["Elizabeth Bennet"], "Person L": ["Mrs. Long"]}	``Aye, so it is,'' cried her mother, ``and Mrs. Long does not come back till the day before; so it will be impossible for her to introduce him, for she will not know him herself.''
People: Person Y; Person T; Person G; Person J; Person L; Person B; Person C </s> "We are not in a way to know what Person B likes," said her mother resentfully, "since we are not to visit." </s> "But you forget, mama," said Person L, "that we shall meet him at the assemblies, and that Person Y has promised to introduce him." </s> "I do not believe Person Y will do any such thing.  She has two nieces of her own.  She is a selfish, hypocritical woman, and I have no opinion of her." </s> "No more have I," said Person G; "and I am glad to find that you do not depend on her serving you." </s> Person C deigned not to make any reply; but unable to contain herself, began scolding one of her daughters. </s> "Don't keep coughing so, Person J, for heaven's sake!  Have a little compassion on my nerves.  You tear them to pieces." </s> "Person J has no discretion in her coughs," said Person G; "she times them ill." </s> "I do not cough for my own amusement," replied Person J fretfully. </s> "When is your next ball to be, Person L?" </s> "To-morrow fortnight." </s> "Aye, so it is," cried her mother, "and Person Y does not come back till the day before; so it will be impossible for her to introduce him, for she will not know him herself." </s> "Then, my dear, you may have the advantage of your friend, and introduce Person B to her." </s> "Impossible, Person G, impossible, when I am not acquainted with him myself; how can you be so teazing?" </s> "I honour your circumspection.  A fortnight's acquaintance is certainly very little.  One cannot know what a man really is by the end of a fortnight.  But if we do not venture, somebody else will; and after all, Person Y and her nieces must stand their chance; and therefore, as she will think it an act of kindness, if you decline the office, I will take it on myself." </s> The girls stared at their father.  Person C said only, "Nonsense, nonsense!" </s> "What can be the meaning of that emphatic exclamation?" cried he.  "Do you consider the forms of introduction, and the stress that is laid on them, as nonsense?  I cannot quite agree with you there.  What say you, Person T?  for you are a young lady of deep reflection I know, and read great books, and make extracts." </s>	who said "Then, my dear, you may have the advantage of your friend, and introduce Person B to _her_."?	28	36	``Then, my dear, you may have the advantage of your friend, and introduce Person B to _her_.''	Person G	``To-morrow fortnight.''	``Aye, so it is,'' cried her mother, ``and Mrs. Long does not come back till the day before; so it will be impossible for her to introduce him, for she will not know him herself.''	``Impossible, Mr. Bennet, impossible, when I am not acquainted with him myself; how can you be so teazing?''	``I honour your circumspection.  A fortnight's acquaintance is certainly very little.  One cannot know what a man really is by the end of a fortnight.  But if we do not venture, somebody else will; and after all, Mrs. Long and her nieces must stand their chance; and therefore, as she will think it an act of kindness, if you decline the office, I will take it on myself.''	{"Person L": ["Elizabeth Bennet"], "Person G": ["Mr. Bennet"], "Person T": ["Mary Bennet"], "Person J": ["Kitty Bennet"], "Person Y": ["Mrs. Long"], "Person B": ["Mr. Bingley"], "Person C": ["Mrs. Bennet"]}	``Then, my dear, you may have the advantage of your friend, and introduce Mr. Bingley to _her_.''
People: Person D; Person B; Person J; Person K; Person F; Person P; Person Y </s> "But you forget, mama," said Person B, "that we shall meet him at the assemblies, and that Person F has promised to introduce him." </s> "I do not believe Person F will do any such thing.  She has two nieces of her own.  She is a selfish, hypocritical woman, and I have no opinion of her." </s> "No more have I," said Person D; "and I am glad to find that you do not depend on her serving you." </s> Person K deigned not to make any reply; but unable to contain herself, began scolding one of her daughters. </s> "Don't keep coughing so, Person Y, for heaven's sake!  Have a little compassion on my nerves.  You tear them to pieces." </s> "Person Y has no discretion in her coughs," said Person D; "she times them ill." </s> "I do not cough for my own amusement," replied Person Y fretfully. </s> "When is your next ball to be, Person B?" </s> "To-morrow fortnight." </s> "Aye, so it is," cried her mother, "and Person F does not come back till the day before; so it will be impossible for her to introduce him, for she will not know him herself." </s> "Then, my dear, you may have the advantage of your friend, and introduce Person P to her." </s> "Impossible, Person D, impossible, when I am not acquainted with him myself; how can you be so teazing?" </s> "I honour your circumspection.  A fortnight's acquaintance is certainly very little.  One cannot know what a man really is by the end of a fortnight.  But if we do not venture, somebody else will; and after all, Person F and her nieces must stand their chance; and therefore, as she will think it an act of kindness, if you decline the office, I will take it on myself." </s> The girls stared at their father.  Person K said only, "Nonsense, nonsense!" </s> "What can be the meaning of that emphatic exclamation?" cried he.  "Do you consider the forms of introduction, and the stress that is laid on them, as nonsense?  I cannot quite agree with you there.  What say you, Person J?  for you are a young lady of deep reflection I know, and read great books, and make extracts." </s> Person J wished to say something very sensible, but knew not how. </s>	who said "Impossible, Person D, impossible, when I am not acquainted with him myself; how can you be so teazing?"?	38	46	``Impossible, Person D, impossible, when I am not acquainted with him myself; how can you be so teazing?''	Person K	``Aye, so it is,'' cried her mother, ``and Mrs. Long does not come back till the day before; so it will be impossible for her to introduce him, for she will not know him herself.''	``Then, my dear, you may have the advantage of your friend, and introduce Mr. Bingley to _her_.''	``I honour your circumspection.  A fortnight's acquaintance is certainly very little.  One cannot know what a man really is by the end of a fortnight.  But if we do not venture, somebody else will; and after all, Mrs. Long and her nieces must stand their chance; and therefore, as she will think it an act of kindness, if you decline the office, I will take it on myself.''	The girls stared at their father.  Mrs. Bennet said only, ``Nonsense, nonsense!''	{"Person J": ["Mary Bennet"], "Person Y": ["Kitty Bennet"], "Person B": ["Elizabeth Bennet"], "Person K": ["Mrs. Bennet"], "Person D": ["Mr. Bennet"], "Person F": ["Mrs. Long"], "Person P": ["Mr. Bingley"]}	``Impossible, Mr. Bennet, impossible, when I am not acquainted with him myself; how can you be so teazing?''
People: Person Z; Person D; Person C; Person X; Person T; Person K; Person L </s> "I do not believe Person K will do any such thing.  She has two nieces of her own.  She is a selfish, hypocritical woman, and I have no opinion of her." </s> "No more have I," said Person D; "and I am glad to find that you do not depend on her serving you." </s> Person L deigned not to make any reply; but unable to contain herself, began scolding one of her daughters. </s> "Don't keep coughing so, Person T, for heaven's sake!  Have a little compassion on my nerves.  You tear them to pieces." </s> "Person T has no discretion in her coughs," said Person D; "she times them ill." </s> "I do not cough for my own amusement," replied Person T fretfully. </s> "When is your next ball to be, Person Z?" </s> "To-morrow fortnight." </s> "Aye, so it is," cried her mother, "and Person K does not come back till the day before; so it will be impossible for her to introduce him, for she will not know him herself." </s> "Then, my dear, you may have the advantage of your friend, and introduce Person X to her." </s> "Impossible, Person D, impossible, when I am not acquainted with him myself; how can you be so teazing?" </s> "I honour your circumspection.  A fortnight's acquaintance is certainly very little.  One cannot know what a man really is by the end of a fortnight.  But if we do not venture, somebody else will; and after all, Person K and her nieces must stand their chance; and therefore, as she will think it an act of kindness, if you decline the office, I will take it on myself." </s> The girls stared at their father.  Person L said only, "Nonsense, nonsense!" </s> "What can be the meaning of that emphatic exclamation?" cried he.  "Do you consider the forms of introduction, and the stress that is laid on them, as nonsense?  I cannot quite agree with you there.  What say you, Person C?  for you are a young lady of deep reflection I know, and read great books, and make extracts." </s> Person C wished to say something very sensible, but knew not how. </s> "While Person C is adjusting her ideas," he continued, "let us return to Person X." </s> "I am sick of Person X," cried Person L. </s>	who said "I honour your circumspection.  A fortnight's acquaintance is certainly very little.  One cannot know what a man really is by the end of a fortnight.  But if we do not venture, somebody else will; and after all, Person K and her nieces must stand their chance; and therefore, as she will think it an act of kindness, if you decline the office, I will take it on myself."?	18	26	``I honour your circumspection.  A fortnight's acquaintance is certainly very little.  One cannot know what a man really is by the end of a fortnight.  But if we do not venture, somebody else will; and after all, Person K and her nieces must stand their chance; and therefore, as she will think it an act of kindness, if you decline the office, I will take it on myself.''	Person D	``Then, my dear, you may have the advantage of your friend, and introduce Mr. Bingley to _her_.''	``Impossible, Mr. Bennet, impossible, when I am not acquainted with him myself; how can you be so teazing?''	The girls stared at their father.  Mrs. Bennet said only, ``Nonsense, nonsense!''	``What can be the meaning of that emphatic exclamation?'' cried he.  ``Do you consider the forms of introduction, and the stress that is laid on them, as nonsense?  I cannot quite agree with you _there_.  What say you, Mary?  for you are a young lady of deep reflection I know, and read great books, and make extracts.''	{"Person D": ["Mr. Bennet"], "Person C": ["Mary Bennet"], "Person X": ["Mr. Bingley"], "Person Z": ["Elizabeth Bennet"], "Person T": ["Kitty Bennet"], "Person K": ["Mrs. Long"], "Person L": ["Mrs. Bennet"]}	``I honour your circumspection.  A fortnight's acquaintance is certainly very little.  One cannot know what a man really is by the end of a fortnight.  But if we do not venture, somebody else will; and after all, Mrs. Long and her nieces must stand their chance; and therefore, as she will think it an act of kindness, if you decline the office, I will take it on myself.''
People: Person Y; Person E; Person Z; Person G; Person F; Person B; Person X </s> "I do not believe Person F will do any such thing.  She has two nieces of her own.  She is a selfish, hypocritical woman, and I have no opinion of her." </s> "No more have I," said Person Z; "and I am glad to find that you do not depend on her serving you." </s> Person Y deigned not to make any reply; but unable to contain herself, began scolding one of her daughters. </s> "Don't keep coughing so, Person B, for heaven's sake!  Have a little compassion on my nerves.  You tear them to pieces." </s> "Person B has no discretion in her coughs," said Person Z; "she times them ill." </s> "I do not cough for my own amusement," replied Person B fretfully. </s> "When is your next ball to be, Person E?" </s> "To-morrow fortnight." </s> "Aye, so it is," cried her mother, "and Person F does not come back till the day before; so it will be impossible for her to introduce him, for she will not know him herself." </s> "Then, my dear, you may have the advantage of your friend, and introduce Person G to her." </s> "Impossible, Person Z, impossible, when I am not acquainted with him myself; how can you be so teazing?" </s> "I honour your circumspection.  A fortnight's acquaintance is certainly very little.  One cannot know what a man really is by the end of a fortnight.  But if we do not venture, somebody else will; and after all, Person F and her nieces must stand their chance; and therefore, as she will think it an act of kindness, if you decline the office, I will take it on myself." </s> The girls stared at their father.  Person Y said only, "Nonsense, nonsense!" </s> "What can be the meaning of that emphatic exclamation?" cried he.  "Do you consider the forms of introduction, and the stress that is laid on them, as nonsense?  I cannot quite agree with you there.  What say you, Person X?  for you are a young lady of deep reflection I know, and read great books, and make extracts." </s> Person X wished to say something very sensible, but knew not how. </s> "While Person X is adjusting her ideas," he continued, "let us return to Person G." </s> "I am sick of Person G," cried Person Y. </s>	who said "Nonsense, nonsense!"?	8	16	The girls stared at their father.  Person Y said only, ``Nonsense, nonsense!''	Person Y	``Impossible, Mr. Bennet, impossible, when I am not acquainted with him myself; how can you be so teazing?''	``I honour your circumspection.  A fortnight's acquaintance is certainly very little.  One cannot know what a man really is by the end of a fortnight.  But if we do not venture, somebody else will; and after all, Mrs. Long and her nieces must stand their chance; and therefore, as she will think it an act of kindness, if you decline the office, I will take it on myself.''	``What can be the meaning of that emphatic exclamation?'' cried he.  ``Do you consider the forms of introduction, and the stress that is laid on them, as nonsense?  I cannot quite agree with you _there_.  What say you, Mary?  for you are a young lady of deep reflection I know, and read great books, and make extracts.''	Mary wished to say something very sensible, but knew not how.	{"Person Z": ["Mr. Bennet"], "Person Y": ["Mrs. Bennet"], "Person B": ["Kitty Bennet"], "Person F": ["Mrs. Long"], "Person E": ["Elizabeth Bennet"], "Person X": ["Mary Bennet"], "Person G": ["Mr. Bingley"]}	The girls stared at their father.  Mrs. Bennet said only, ``Nonsense, nonsense!''
People: Person Y; Person X; Person E; Person N; Person L; Person Z; Person Q </s> Person E deigned not to make any reply; but unable to contain herself, began scolding one of her daughters. </s> "Don't keep coughing so, Person Y, for heaven's sake!  Have a little compassion on my nerves.  You tear them to pieces." </s> "Person Y has no discretion in her coughs," said Person Z; "she times them ill." </s> "I do not cough for my own amusement," replied Person Y fretfully. </s> "When is your next ball to be, Person L?" </s> "To-morrow fortnight." </s> "Aye, so it is," cried her mother, "and Person Q does not come back till the day before; so it will be impossible for her to introduce him, for she will not know him herself." </s> "Then, my dear, you may have the advantage of your friend, and introduce Person X to her." </s> "Impossible, Person Z, impossible, when I am not acquainted with him myself; how can you be so teazing?" </s> "I honour your circumspection.  A fortnight's acquaintance is certainly very little.  One cannot know what a man really is by the end of a fortnight.  But if we do not venture, somebody else will; and after all, Person Q and her nieces must stand their chance; and therefore, as she will think it an act of kindness, if you decline the office, I will take it on myself." </s> The girls stared at their father.  Person E said only, "Nonsense, nonsense!" </s> "What can be the meaning of that emphatic exclamation?" cried he.  "Do you consider the forms of introduction, and the stress that is laid on them, as nonsense?  I cannot quite agree with you there.  What say you, Person N?  for you are a young lady of deep reflection I know, and read great books, and make extracts." </s> Person N wished to say something very sensible, but knew not how. </s> "While Person N is adjusting her ideas," he continued, "let us return to Person X." </s> "I am sick of Person X," cried Person E. </s> "I am sorry to hear that; but why did not you tell me so before?  If I had known as much this morning, I certainly would not have called on him.  It is very unlucky; but as I have actually paid the visit, we cannot escape the acquaintance now." </s>	who said "What can be the meaning of that emphatic exclamation? Do you consider the forms of introduction, and the stress that is laid on them, as nonsense?  I cannot quite agree with you _there_.  What say you, Person N?  for you are a young lady of deep reflection I know, and read great books, and make extracts."?	58	66	``What can be the meaning of that emphatic exclamation?'' cried he.  ``Do you consider the forms of introduction, and the stress that is laid on them, as nonsense?  I cannot quite agree with you _there_.  What say you, Person N?  for you are a young lady of deep reflection I know, and read great books, and make extracts.''	Person Z	``I honour your circumspection.  A fortnight's acquaintance is certainly very little.  One cannot know what a man really is by the end of a fortnight.  But if we do not venture, somebody else will; and after all, Mrs. Long and her nieces must stand their chance; and therefore, as she will think it an act of kindness, if you decline the office, I will take it on myself.''	The girls stared at their father.  Mrs. Bennet said only, ``Nonsense, nonsense!''	Mary wished to say something very sensible, but knew not how.	``While Mary is adjusting her ideas,'' he continued, ``let us return to Mr. Bingley.''	{"Person Z": ["Mr. Bennet"], "Person E": ["Mrs. Bennet"], "Person L": ["Elizabeth Bennet"], "Person Y": ["Kitty Bennet"], "Person X": ["Mr. Bingley"], "Person Q": ["Mrs. Long"], "Person N": ["Mary Bennet"]}	``What can be the meaning of that emphatic exclamation?'' cried he.  ``Do you consider the forms of introduction, and the stress that is laid on them, as nonsense?  I cannot quite agree with you _there_.  What say you, Mary?  for you are a young lady of deep reflection I know, and read great books, and make extracts.''
People: Person N; Person D; Person H; Person C; Person B; Person Q; Person G </s> "Person D has no discretion in her coughs," said Person G; "she times them ill." </s> "I do not cough for my own amusement," replied Person D fretfully. </s> "When is your next ball to be, Person N?" </s> "To-morrow fortnight." </s> "Aye, so it is," cried her mother, "and Person C does not come back till the day before; so it will be impossible for her to introduce him, for she will not know him herself." </s> "Then, my dear, you may have the advantage of your friend, and introduce Person H to her." </s> "Impossible, Person G, impossible, when I am not acquainted with him myself; how can you be so teazing?" </s> "I honour your circumspection.  A fortnight's acquaintance is certainly very little.  One cannot know what a man really is by the end of a fortnight.  But if we do not venture, somebody else will; and after all, Person C and her nieces must stand their chance; and therefore, as she will think it an act of kindness, if you decline the office, I will take it on myself." </s> The girls stared at their father.  Person Q said only, "Nonsense, nonsense!" </s> "What can be the meaning of that emphatic exclamation?" cried he.  "Do you consider the forms of introduction, and the stress that is laid on them, as nonsense?  I cannot quite agree with you there.  What say you, Person B?  for you are a young lady of deep reflection I know, and read great books, and make extracts." </s> Person B wished to say something very sensible, but knew not how. </s> "While Person B is adjusting her ideas," he continued, "let us return to Person H." </s> "I am sick of Person H," cried Person Q. </s> "I am sorry to hear that; but why did not you tell me so before?  If I had known as much this morning, I certainly would not have called on him.  It is very unlucky; but as I have actually paid the visit, we cannot escape the acquaintance now." </s> The astonishment of the ladies was just what he wished; that of Person Q perhaps surpassing the rest; though when the first tumult of joy was over, she began to declare that it was what she had expected all the while. </s>	who said "While Person B is adjusting her ideas, let us return to Person H."?	68	76	``While Person B is adjusting her ideas,'' he continued, ``let us return to Person H.''	Person G	``What can be the meaning of that emphatic exclamation?'' cried he.  ``Do you consider the forms of introduction, and the stress that is laid on them, as nonsense?  I cannot quite agree with you _there_.  What say you, Mary?  for you are a young lady of deep reflection I know, and read great books, and make extracts.''	Mary wished to say something very sensible, but knew not how.	``I am sick of Mr. Bingley,'' cried his wife.	``I am sorry to hear _that_; but why did not you tell me so before?  If I had known as much this morning, I certainly would not have called on him.  It is very unlucky; but as I have actually paid the visit, we cannot escape the acquaintance now.''	{"Person N": ["Elizabeth Bennet"], "Person Q": ["Mrs. Bennet"], "Person B": ["Mary Bennet"], "Person G": ["Mr. Bennet"], "Person C": ["Mrs. Long"], "Person D": ["Kitty Bennet"], "Person H": ["Mr. Bingley"]}	``While Mary is adjusting her ideas,'' he continued, ``let us return to Mr. Bingley.''
People: Person F; Person P; Person Z; Person Q; Person H </s> "Then, my dear, you may have the advantage of your friend, and introduce Person H to her." </s> "Impossible, Person Q, impossible, when I am not acquainted with him myself; how can you be so teazing?" </s> "I honour your circumspection.  A fortnight's acquaintance is certainly very little.  One cannot know what a man really is by the end of a fortnight.  But if we do not venture, somebody else will; and after all, Person Z and her nieces must stand their chance; and therefore, as she will think it an act of kindness, if you decline the office, I will take it on myself." </s> The girls stared at their father.  Person P said only, "Nonsense, nonsense!" </s> "What can be the meaning of that emphatic exclamation?" cried he.  "Do you consider the forms of introduction, and the stress that is laid on them, as nonsense?  I cannot quite agree with you there.  What say you, Person F?  for you are a young lady of deep reflection I know, and read great books, and make extracts." </s> Person F wished to say something very sensible, but knew not how. </s> "While Person F is adjusting her ideas," he continued, "let us return to Person H." </s> "I am sick of Person H," cried Person P. </s> "I am sorry to hear that; but why did not you tell me so before?  If I had known as much this morning, I certainly would not have called on him.  It is very unlucky; but as I have actually paid the visit, we cannot escape the acquaintance now." </s> The astonishment of the ladies was just what he wished; that of Person P perhaps surpassing the rest; though when the first tumult of joy was over, she began to declare that it was what she had expected all the while. </s> "How good it was in you, Person Q!  But I knew I should persuade you at last.  I was sure you loved our girls too well to neglect such an acquaintance.  Well, how pleased I am!  and it is such a good joke, too, that you should have gone this morning, and never said a word about it till now." </s>	who said "I am sick of Person H,"?	18	26	``I am sick of Person H,'' cried Person P.	Person P	Mary wished to say something very sensible, but knew not how.	``While Mary is adjusting her ideas,'' he continued, ``let us return to Mr. Bingley.''	``I am sorry to hear _that_; but why did not you tell me so before?  If I had known as much this morning, I certainly would not have called on him.  It is very unlucky; but as I have actually paid the visit, we cannot escape the acquaintance now.''	The astonishment of the ladies was just what he wished; that of Mrs. Bennet perhaps surpassing the rest; though when the first tumult of joy was over, she began to declare that it was what she had expected all the while.	{"Person H": ["Mr. Bingley"], "Person P": ["Mrs. Bennet"], "Person Z": ["Mrs. Long"], "Person Q": ["Mr. Bennet"], "Person F": ["Mary Bennet"]}	``I am sick of Mr. Bingley,'' cried his wife.
